Provincia,Partido,Localidad,Link Indec,Otros,"0,256 Mbps","0,5 Mbps","0,512 Mbps","0,75 Mbps",1 Mbps,"1,5 Mbps",2 Mbps,"2,2 Mbps","2,5 Mbps",3 Mbps,"3,3 Mbps","3,5 Mbps",4 Mbps,"4,5 Mbps",5 Mbps,6 Mbps,"6,4 Mbps",7 Mbps,"7,5 Mbps",8 Mbps,9 Mbps,10 Mbps,"10,1 Mbps","10,2 Mbps",11 Mbps,12 Mbps,"12,3 Mbps",13 Mbps,14 Mbps,15 Mbps,16 Mbps,17 Mbps,18 Mbps,20 Mbps,"20,5 Mbps",21 Mbps,22 Mbps,23 Mbps,24 Mbps,25 Mbps,"25,1 Mbps","25,5 Mbps",26 Mbps,27 Mbps,30 Mbps,31 Mbps,32 Mbps,35 Mbps,36 Mbps,40 Mbps,41 Mbps,45 Mbps,48 Mbps,49 Mbps,50 Mbps,"50,1 Mbps","50,25 Mbps",51 Mbps,55 Mbps,59 Mbps,60 Mbps,61 Mbps,65 Mbps,66 Mbps,70 Mbps,75 Mbps,80 Mbps,85 Mbps,90 Mbps,95 Mbps,98 Mbps,100 Mbps,"100,1 Mbps","100,25 Mbps",105 Mbps,110 Mbps,120 Mbps,122 Mbps,125 Mbps,130 Mbps,140 Mbps,150 Mbps,155 Mbps,160 Mbps,164 Mbps,165 Mbps,180 Mbps,200 Mbps,205 Mbps,212 Mbps,220 Mbps,225 Mbps,240 Mbps,246 Mbps,250 Mbps,256 Mbps,275 Mbps,300 Mbps,320 Mbps,325 Mbps,330 Mbps,350 Mbps,400 Mbps,450 Mbps,480 Mbps,500 Mbps,512 Mbps,520 Mbps,540 Mbps,600 Mbps,680 Mbps,700 Mbps,800 Mbps,850 Mbps,900 Mbps,999 Mbps,1000 Mbps,1024 Mbps,4000 Mbps,10000 Mbps
CORDOBA,Presidente Roque Sáenz Peña,Melo,14084050,318.6145631067961,2.944444444444445,42.97819314641745,2.100952380952381,39.58802816901409,66.64220183486239,132.5333333333333,410.0,18,156.5,142.751582278481,3,334.4837837837838,141.3720930232558,83,112.2197916666667,234.5731254639941,5,142.1295336787565,53,297.0714285714286,82.54901960784314,1.0,18,53,5.37037037037037,410.5463576158941,15,23.71428571428572,7.962962962962963,243.4663023679417,227.2777777777778,2,75.44444444444444,258.0949248120301,1,1,1,10,688.6111111111111,430.1797235023042,311,13,1,1,1350.990553306343,322.2,16,88.8,12.5,166.9736842105263,5,14.5,212.25,1,2099.958005249344,402,9,2.5,64,59,381.3481481481481,26,30.33333333333333,1,371.65,32.78974358974359,424.3666666666667,16,2012.8,1,30,3581.173354735152,1,16,7,1,261.0666666666667,34,2.5,1,1,2471.568093385214,28,243.2,1,1,463,301.8493150684931,3,1,1,1,243.1666666666667,41,190.7222222222222,5,1,5058.258426966292,13.5,2,115,73.5,235.6153846153846,1,2.5,670.061320754717,110.5,40,89,191.6477987421384,5,1,153.5,1,110,3.352941176470588,609.6833333333333,1,1,5
CORDOBA,Presidente Roque Sáenz Peña,Río Bamba,14084060,318.6145631067961,2.944444444444445,42.97819314641745,2.100952380952381,39.58802816901409,66.64220183486239,132.5333333333333,101.4283604135894,18,156.5,142.751582278481,3,334.4837837837838,141.3720930232558,83,112.2197916666667,234.5731254639941,5,142.1295336787565,53,297.0714285714286,82.54901960784314,30.0,18,53,5.37037037037037,410.5463576158941,15,23.71428571428572,7.962962962962963,1.0,227.2777777777778,2,75.44444444444444,258.0949248120301,1,1,1,10,688.6111111111111,430.1797235023042,311,13,1,1,1350.990553306343,322.2,16,88.8,12.5,166.9736842105263,5,14.5,212.25,1,2099.958005249344,402,9,2.5,64,59,381.3481481481481,26,30.33333333333333,1,371.65,32.78974358974359,424.3666666666667,16,2012.8,1,30,3581.173354735152,1,16,7,1,261.0666666666667,34,2.5,1,1,2471.568093385214,28,243.2,1,1,463,301.8493150684931,3,1,1,1,243.1666666666667,41,190.7222222222222,5,1,5058.258426966292,13.5,2,115,73.5,235.6153846153846,1,2.5,670.061320754717,110.5,40,89,191.6477987421384,5,1,153.5,1,110,3.352941176470588,609.6833333333333,1,1,5
CORDOBA,Presidente Roque Sáenz Peña,Rosales,14084070,318.6145631067961,2.944444444444445,42.97819314641745,2.100952380952381,39.58802816901409,66.64220183486239,132.5333333333333,60.0,18,156.5,142.751582278481,3,334.4837837837838,33.0,83,112.2197916666667,16.0,5,142.1295336787565,53,297.0714285714286,82.54901960784314,23.0,18,53,5.37037037037037,410.5463576158941,15,23.71428571428572,7.962962962962963,243.4663023679417,227.2777777777778,2,75.44444444444444,258.0949248120301,1,1,1,10,688.6111111111111,430.1797235023042,311,13,1,1,1350.990553306343,322.2,16,88.8,12.5,166.9736842105263,5,14.5,212.25,1,2099.958005249344,402,9,2.5,64,59,381.3481481481481,26,30.33333333333333,1,371.65,32.78974358974359,424.3666666666667,16,2012.8,1,30,3581.173354735152,1,16,7,1,261.0666666666667,34,2.5,1,1,2471.568093385214,28,243.2,1,1,463,301.8493150684931,3,1,1,1,243.1666666666667,41,190.7222222222222,5,1,5058.258426966292,13.5,2,115,73.5,235.6153846153846,1,2.5,670.061320754717,110.5,40,89,191.6477987421384,5,1,153.5,1,110,3.352941176470588,609.6833333333333,1,1,5
CORDOBA,Presidente Roque Sáenz Peña,Serrano,14084090,318.6145631067961,2.944444444444445,1.0,2.100952380952381,39.58802816901409,66.64220183486239,132.5333333333333,101.4283604135894,18,156.5,142.751582278481,3,334.4837837837838,141.3720930232558,83,112.2197916666667,1113.0,5,142.1295336787565,53,297.0714285714286,82.54901960784314,425.5693641618497,18,53,5.37037037037037,410.5463576158941,15,23.71428571428572,7.962962962962963,243.4663023679417,227.2777777777778,2,75.44444444444444,1.0,1,1,1,10,688.6111111111111,430.1797235023042,311,13,1,1,1350.990553306343,322.2,16,88.8,12.5,166.9736842105263,5,14.5,212.25,1,2099.958005249344,402,9,2.5,64,59,381.3481481481481,26,30.33333333333333,1,371.65,32.78974358974359,424.3666666666667,16,2012.8,1,30,3581.173354735152,1,16,7,1,261.0666666666667,34,2.5,1,1,2471.568093385214,28,243.2,1,1,463,301.8493150684931,3,1,1,1,243.1666666666667,41,190.7222222222222,5,1,5058.258426966292,13.5,2,115,73.5,235.6153846153846,1,2.5,670.061320754717,110.5,40,89,191.6477987421384,5,1,153.5,1,110,3.352941176470588,609.6833333333333,1,1,5
CORDOBA,Punilla,Bialet Massé,14091020,2.0,2.944444444444445,42.97819314641745,2.100952380952381,39.58802816901409,66.64220183486239,132.5333333333333,101.4283604135894,18,156.5,77.0,3,334.4837837837838,4.0,83,13.0,233.0,5,19.0,53,8.0,4.0,203.0,18,53,8.0,410.5463576158941,15,23.71428571428572,7.962962962962963,14.0,227.2777777777778,2,75.44444444444444,23.0,1,1,1,10,688.6111111111111,430.1797235023042,311,13,1,1,1.0,322.2,16,88.8,12.5,166.9736842105263,5,14.5,212.25,1,2099.958005249344,402,9,2.5,64,59,381.3481481481481,26,30.33333333333333,1,371.65,32.78974358974359,424.3666666666667,16,2012.8,1,30,3581.173354735152,1,16,7,1,261.0666666666667,34,2.5,1,1,2471.568093385214,28,243.2,1,1,463,301.8493150684931,3,1,1,1,243.1666666666667,41,190.7222222222222,5,1,5058.258426966292,13.5,2,115,73.5,235.6153846153846,1,2.5,670.061320754717,110.5,40,89,191.6477987421384,5,1,153.5,1,110,3.352941176470588,609.6833333333333,1,1,5
CORDOBA,Punilla,Cabalango,14091030,318.6145631067961,2.944444444444445,42.97819314641745,2.100952380952381,39.58802816901409,1.0,132.5333333333333,101.4283604135894,18,156.5,86.0,3,334.4837837837838,2.0,83,4.0,103.0,5,6.0,53,1.0,2.0,1.0,18,53,1.0,410.5463576158941,15,23.71428571428572,7.962962962962963,243.4663023679417,227.2777777777778,2,75.44444444444444,258.0949248120301,1,1,1,10,688.6111111111111,430.1797235023042,311,13,1,1,1350.990553306343,322.2,16,88.8,12.5,166.9736842105263,5,14.5,212.25,1,2099.958005249344,402,9,2.5,64,59,381.3481481481481,26,30.33333333333333,1,371.65,32.78974358974359,424.3666666666667,16,2012.8,1,30,3581.173354735152,1,16,7,1,261.0666666666667,34,2.5,1,1,2471.568093385214,28,243.2,1,1,463,301.8493150684931,3,1,1,1,243.1666666666667,41,190.7222222222222,5,1,5058.258426966292,13.5,2,115,73.5,235.6153846153846,1,2.5,670.061320754717,110.5,40,89,191.6477987421384,5,1,153.5,1,110,3.352941176470588,609.6833333333333,1,1,5
CORDOBA,Punilla,Capilla del Monte,14091040,94.0,2.944444444444445,42.97819314641745,2.100952380952381,39.58802816901409,9.0,132.5333333333333,101.4283604135894,18,156.5,139.0,3,334.4837837837838,141.3720930232558,83,112.2197916666667,653.0,5,142.1295336787565,53,297.0714285714286,82.54901960784314,797.0,18,53,5.37037037037037,410.5463576158941,15,23.71428571428572,7.962962962962963,74.0,227.2777777777778,2,75.44444444444444,9.0,1,1,1,10,688.6111111111111,430.1797235023042,311,13,1,1,1350.990553306343,322.2,16,88.8,12.5,166.9736842105263,5,14.5,212.25,1,2099.958005249344,402,9,2.5,64,59,381.3481481481481,26,30.33333333333333,1,371.65,32.78974358974359,424.3666666666667,16,2012.8,1,30,3581.173354735152,1,16,7,1,261.0666666666667,34,2.5,1,1,2471.568093385214,28,243.2,1,1,463,301.8493150684931,3,1,1,1,243.1666666666667,41,190.7222222222222,5,1,5058.258426966292,13.5,2,115,73.5,235.6153846153846,1,2.5,670.061320754717,110.5,40,89,191.6477987421384,5,1,153.5,1,110,3.352941176470588,609.6833333333333,1,1,5
CORDOBA,Punilla,Casa Grande,14091050,4.0,2.944444444444445,42.97819314641745,2.100952380952381,39.58802816901409,6.0,132.5333333333333,101.4283604135894,18,156.5,20.0,3,334.4837837837838,141.3720930232558,83,112.2197916666667,18.0,5,142.1295336787565,53,297.0714285714286,82.54901960784314,9.0,18,53,5.37037037037037,410.5463576158941,15,23.71428571428572,7.962962962962963,243.4663023679417,227.2777777777778,2,75.44444444444444,258.0949248120301,1,1,1,10,688.6111111111111,430.1797235023042,311,13,1,1,1350.990553306343,322.2,16,88.8,12.5,166.9736842105263,5,14.5,212.25,1,2099.958005249344,402,9,2.5,64,59,381.3481481481481,26,30.33333333333333,1,371.65,32.78974358974359,424.3666666666667,16,2012.8,1,30,3581.173354735152,1,16,7,1,261.0666666666667,34,2.5,1,1,2471.568093385214,28,243.2,1,1,463,301.8493150684931,3,1,1,1,243.1666666666667,41,190.7222222222222,5,1,5058.258426966292,13.5,2,115,73.5,235.6153846153846,1,2.5,670.061320754717,110.5,40,89,191.6477987421384,5,1,153.5,1,110,3.352941176470588,609.6833333333333,1,1,5
CORDOBA,Punilla,Charbonier,14091060,13.0,2.944444444444445,42.97819314641745,2.100952380952381,39.58802816901409,66.64220183486239,132.5333333333333,101.4283604135894,18,156.5,57.0,3,334.4837837837838,141.3720930232558,83,112.2197916666667,30.0,5,142.1295336787565,53,297.0714285714286,82.54901960784314,2.0,18,53,5.37037037037037,410.5463576158941,15,23.71428571428572,7.962962962962963,243.4663023679417,227.2777777777778,2,75.44444444444444,258.0949248120301,1,1,1,10,688.6111111111111,430.1797235023042,311,13,1,1,1350.990553306343,322.2,16,88.8,12.5,166.9736842105263,5,14.5,212.25,1,2099.958005249344,402,9,2.5,64,59,381.3481481481481,26,30.33333333333333,1,371.65,32.78974358974359,424.3666666666667,16,2012.8,1,30,3581.173354735152,1,16,7,1,261.0666666666667,34,2.5,1,1,2471.568093385214,28,243.2,1,1,463,301.8493150684931,3,1,1,1,243.1666666666667,41,190.7222222222222,5,1,5058.258426966292,13.5,2,115,73.5,235.6153846153846,1,2.5,670.061320754717,110.5,40,89,191.6477987421384,5,1,153.5,1,110,3.352941176470588,609.6833333333333,1,1,5
CORDOBA,Punilla,Cosquín,14091070,2.0,2.944444444444445,42.97819314641745,2.100952380952381,39.58802816901409,17.0,132.5333333333333,1.0,18,156.5,185.0,3,334.4837837837838,141.3720930232558,83,112.2197916666667,524.0,5,142.1295336787565,53,297.0714285714286,82.54901960784314,488.0,18,53,5.37037037037037,410.5463576158941,15,23.71428571428572,7.962962962962963,150.0,227.2777777777778,2,75.44444444444444,3.0,1,1,1,10,688.6111111111111,430.1797235023042,311,13,1,1,1350.990553306343,322.2,16,88.8,12.5,166.9736842105263,5,14.5,212.25,1,445.0,402,9,2.5,64,59,381.3481481481481,26,30.33333333333333,1,371.65,32.78974358974359,424.3666666666667,16,2012.8,1,30,3135.0,1,16,7,1,261.0666666666667,34,2.5,1,1,2471.568093385214,28,243.2,1,1,463,301.8493150684931,3,1,1,1,243.1666666666667,41,190.7222222222222,5,1,1863.0,13.5,2,115,73.5,235.6153846153846,1,2.5,68.0,110.5,40,89,191.6477987421384,5,1,153.5,1,110,3.352941176470588,25.0,1,1,5
CORDOBA,Punilla,Cuesta Blanca,14091080,318.6145631067961,2.944444444444445,42.97819314641745,2.100952380952381,39.58802816901409,1.0,132.5333333333333,101.4283604135894,18,156.5,6.0,3,334.4837837837838,141.3720930232558,83,4.0,26.0,5,1.0,53,297.0714285714286,82.54901960784314,425.5693641618497,18,53,2.0,410.5463576158941,15,23.71428571428572,7.962962962962963,243.4663023679417,227.2777777777778,2,75.44444444444444,258.0949248120301,1,1,1,10,688.6111111111111,430.1797235023042,311,13,1,1,1350.990553306343,322.2,16,88.8,12.5,166.9736842105263,5,14.5,212.25,1,2099.958005249344,402,9,2.5,64,59,381.3481481481481,26,30.33333333333333,1,371.65,32.78974358974359,424.3666666666667,16,2012.8,1,30,3581.173354735152,1,16,7,1,261.0666666666667,34,2.5,1,1,2471.568093385214,28,243.2,1,1,463,301.8493150684931,3,1,1,1,243.1666666666667,41,190.7222222222222,5,1,5058.258426966292,13.5,2,115,73.5,235.6153846153846,1,2.5,670.061320754717,110.5,40,89,191.6477987421384,5,1,153.5,1,110,3.352941176470588,609.6833333333333,1,1,5
CORDOBA,Punilla,Estancia Vieja,14091090,318.6145631067961,2.944444444444445,42.97819314641745,2.100952380952381,39.58802816901409,3.0,132.5333333333333,101.4283604135894,18,156.5,64.0,3,334.4837837837838,7.0,83,16.0,110.0,5,4.0,53,3.0,6.0,2.0,18,53,1.0,410.5463576158941,15,23.71428571428572,7.962962962962963,243.4663023679417,227.2777777777778,2,75.44444444444444,258.0949248120301,1,1,1,10,688.6111111111111,430.1797235023042,311,13,1,1,1350.990553306343,322.2,16,88.8,12.5,166.9736842105263,5,14.5,212.25,1,2099.958005249344,402,9,2.5,64,59,381.3481481481481,26,30.33333333333333,1,371.65,32.78974358974359,424.3666666666667,16,2012.8,1,30,3581.173354735152,1,16,7,1,261.0666666666667,34,2.5,1,1,2471.568093385214,28,243.2,1,1,463,301.8493150684931,3,1,1,1,243.1666666666667,41,190.7222222222222,5,1,5058.258426966292,13.5,2,115,73.5,235.6153846153846,1,2.5,670.061320754717,110.5,40,89,191.6477987421384,5,1,153.5,1,110,3.352941176470588,609.6833333333333,1,1,5
CORDOBA,Punilla,Huerta Grande,14091100,4.0,2.944444444444445,42.97819314641745,2.100952380952381,39.58802816901409,2.0,132.5333333333333,101.4283604135894,18,156.5,13.0,3,334.4837837837838,141.3720930232558,83,112.2197916666667,11.0,5,142.1295336787565,53,297.0714285714286,82.54901960784314,6.0,18,53,5.37037037037037,410.5463576158941,15,23.71428571428572,7.962962962962963,243.4663023679417,227.2777777777778,2,75.44444444444444,258.0949248120301,1,1,1,10,688.6111111111111,430.1797235023042,311,13,1,1,1350.990553306343,322.2,16,88.8,12.5,166.9736842105263,5,14.5,212.25,1,127.0,402,9,2.5,64,59,381.3481481481481,26,30.33333333333333,1,371.65,32.78974358974359,424.3666666666667,16,2012.8,1,30,951.0,1,16,7,1,261.0666666666667,34,2.5,1,1,2471.568093385214,28,243.2,1,1,463,301.8493150684931,3,1,1,1,243.1666666666667,41,190.7222222222222,5,1,839.0,13.5,2,115,73.5,235.6153846153846,1,2.5,36.0,110.5,40,89,191.6477987421384,5,1,153.5,1,110,3.352941176470588,3.0,1,1,5
CORDOBA,Punilla,La Cumbre,14091110,8.0,2.944444444444445,42.97819314641745,2.100952380952381,39.58802816901409,7.0,132.5333333333333,101.4283604135894,18,156.5,64.0,3,334.4837837837838,141.3720930232558,83,112.2197916666667,233.0,5,142.1295336787565,53,297.0714285714286,82.54901960784314,203.0,18,53,5.37037037037037,410.5463576158941,15,23.71428571428572,7.962962962962963,19.0,227.2777777777778,2,75.44444444444444,6.0,1,1,1,10,688.6111111111111,430.1797235023042,311,13,1,1,1350.990553306343,322.2,16,88.8,12.5,166.9736842105263,5,14.5,212.25,1,2099.958005249344,402,9,2.5,64,59,381.3481481481481,26,30.33333333333333,1,371.65,32.78974358974359,424.3666666666667,16,2012.8,1,30,3581.173354735152,1,16,7,1,261.0666666666667,34,2.5,1,1,2471.568093385214,28,243.2,1,1,463,301.8493150684931,3,1,1,1,243.1666666666667,41,190.7222222222222,5,1,5058.258426966292,13.5,2,115,73.5,235.6153846153846,1,2.5,670.061320754717,110.5,40,89,191.6477987421384,5,1,153.5,1,110,3.352941176470588,609.6833333333333,1,1,5
CORDOBA,Punilla,La Falda,14091120,318.6145631067961,2.944444444444445,42.97819314641745,2.100952380952381,39.58802816901409,18.0,132.5333333333333,101.4283604135894,18,156.5,72.0,3,334.4837837837838,141.3720930232558,83,112.2197916666667,197.0,5,142.1295336787565,53,297.0714285714286,82.54901960784314,445.0,18,53,5.37037037037037,410.5463576158941,15,23.71428571428572,7.962962962962963,146.0,227.2777777777778,2,75.44444444444444,59.0,1,1,1,10,688.6111111111111,430.1797235023042,311,13,1,1,6.0,322.2,16,88.8,12.5,166.9736842105263,5,14.5,212.25,1,496.0,402,9,2.5,64,59,381.3481481481481,26,30.33333333333333,1,371.65,32.78974358974359,424.3666666666667,16,2012.8,1,30,3181.0,1,16,7,1,261.0666666666667,34,2.5,1,1,2471.568093385214,28,243.2,1,1,463,301.8493150684931,3,1,1,1,243.1666666666667,41,190.7222222222222,5,1,1818.0,13.5,2,115,73.5,235.6153846153846,1,2.5,79.0,110.5,40,89,191.6477987421384,5,1,153.5,1,110,3.352941176470588,37.0,1,1,5
CORDOBA,Punilla,Las Jarillas,14091130,318.6145631067961,2.944444444444445,42.97819314641745,2.100952380952381,39.58802816901409,66.64220183486239,132.5333333333333,101.4283604135894,18,156.5,3.0,3,334.4837837837838,1.0,83,112.2197916666667,234.5731254639941,5,142.1295336787565,53,297.0714285714286,82.54901960784314,425.5693641618497,18,53,5.37037037037037,410.5463576158941,15,23.71428571428572,7.962962962962963,243.4663023679417,227.2777777777778,2,75.44444444444444,258.0949248120301,1,1,1,10,688.6111111111111,430.1797235023042,311,13,1,1,1350.990553306343,322.2,16,88.8,12.5,166.9736842105263,5,14.5,212.25,1,2099.958005249344,402,9,2.5,64,59,381.3481481481481,26,30.33333333333333,1,371.65,32.78974358974359,424.3666666666667,16,2012.8,1,30,3581.173354735152,1,16,7,1,261.0666666666667,34,2.5,1,1,2471.568093385214,28,243.2,1,1,463,301.8493150684931,3,1,1,1,243.1666666666667,41,190.7222222222222,5,1,5058.258426966292,13.5,2,115,73.5,235.6153846153846,1,2.5,670.061320754717,110.5,40,89,191.6477987421384,5,1,153.5,1,110,3.352941176470588,609.6833333333333,1,1,5
CORDOBA,Punilla,Los Cocos,14091140,3.0,2.944444444444445,42.97819314641745,2.100952380952381,39.58802816901409,66.64220183486239,132.5333333333333,101.4283604135894,18,156.5,20.0,3,334.4837837837838,141.3720930232558,83,112.2197916666667,28.0,5,206.0,53,297.0714285714286,82.54901960784314,425.5693641618497,18,53,5.37037037037037,410.5463576158941,15,23.71428571428572,7.962962962962963,243.4663023679417,227.2777777777778,2,75.44444444444444,258.0949248120301,1,1,1,10,688.6111111111111,430.1797235023042,311,13,1,1,1350.990553306343,322.2,16,88.8,12.5,166.9736842105263,5,14.5,212.25,1,2099.958005249344,402,9,2.5,64,59,381.3481481481481,26,30.33333333333333,1,371.65,32.78974358974359,424.3666666666667,16,2012.8,1,30,3581.173354735152,1,16,7,1,261.0666666666667,34,2.5,1,1,2471.568093385214,28,243.2,1,1,463,301.8493150684931,3,1,1,1,243.1666666666667,41,190.7222222222222,5,1,5058.258426966292,13.5,2,115,73.5,235.6153846153846,1,2.5,670.061320754717,110.5,40,89,191.6477987421384,5,1,153.5,1,110,3.352941176470588,609.6833333333333,1,1,5
CORDOBA,Punilla,Mayu Sumaj,14091160,318.6145631067961,2.944444444444445,42.97819314641745,2.100952380952381,39.58802816901409,1.0,132.5333333333333,101.4283604135894,18,156.5,9.0,3,334.4837837837838,2.0,83,4.0,24.0,5,3.0,53,2.0,82.54901960784314,3.0,18,53,1.0,410.5463576158941,15,23.71428571428572,7.962962962962963,243.4663023679417,227.2777777777778,2,75.44444444444444,258.0949248120301,1,1,1,10,688.6111111111111,430.1797235023042,311,13,1,1,1350.990553306343,322.2,16,88.8,12.5,166.9736842105263,5,14.5,212.25,1,13.0,402,9,2.5,64,59,381.3481481481481,26,30.33333333333333,1,371.65,32.78974358974359,424.3666666666667,16,2012.8,1,30,67.0,1,16,7,1,261.0666666666667,34,2.5,1,1,2471.568093385214,28,243.2,1,1,463,301.8493150684931,3,1,1,1,243.1666666666667,41,190.7222222222222,5,1,74.0,13.5,2,115,73.5,235.6153846153846,1,2.5,1.0,110.5,40,89,191.6477987421384,5,1,153.5,1,110,3.352941176470588,609.6833333333333,1,1,5
CORDOBA,Punilla,San Antonio de Arredondo,14091180,318.6145631067961,2.944444444444445,42.97819314641745,2.100952380952381,39.58802816901409,2.0,132.5333333333333,101.4283604135894,18,156.5,30.0,3,334.4837837837838,1.0,83,1.0,63.0,5,2.0,53,5.0,2.0,4.0,18,53,2.0,410.5463576158941,15,23.71428571428572,7.962962962962963,243.4663023679417,227.2777777777778,2,75.44444444444444,258.0949248120301,1,1,1,10,688.6111111111111,430.1797235023042,311,13,1,1,1350.990553306343,322.2,16,88.8,12.5,166.9736842105263,5,14.5,212.25,1,175.0,402,9,2.5,64,59,381.3481481481481,26,30.33333333333333,1,371.65,32.78974358974359,424.3666666666667,16,2012.8,1,30,753.0,1,16,7,1,261.0666666666667,34,2.5,1,1,2471.568093385214,28,243.2,1,1,463,301.8493150684931,3,1,1,1,243.1666666666667,41,190.7222222222222,5,1,709.0,13.5,2,115,73.5,235.6153846153846,1,2.5,34.0,110.5,40,89,191.6477987421384,5,1,153.5,1,110,3.352941176470588,3.0,1,1,5
CORDOBA,Punilla,San Esteban,14091190,4.0,2.944444444444445,42.97819314641745,2.100952380952381,39.58802816901409,66.64220183486239,132.5333333333333,101.4283604135894,18,156.5,21.0,3,334.4837837837838,141.3720930232558,83,112.2197916666667,22.0,5,142.1295336787565,53,297.0714285714286,82.54901960784314,40.0,18,53,5.37037037037037,410.5463576158941,15,23.71428571428572,7.962962962962963,4.0,227.2777777777778,2,75.44444444444444,258.0949248120301,1,1,1,10,688.6111111111111,430.1797235023042,311,13,1,1,1350.990553306343,322.2,16,88.8,12.5,166.9736842105263,5,14.5,212.25,1,2099.958005249344,402,9,2.5,64,59,381.3481481481481,26,30.33333333333333,1,371.65,32.78974358974359,424.3666666666667,16,2012.8,1,30,3581.173354735152,1,16,7,1,261.0666666666667,34,2.5,1,1,2471.568093385214,28,243.2,1,1,463,301.8493150684931,3,1,1,1,243.1666666666667,41,190.7222222222222,5,1,5058.258426966292,13.5,2,115,73.5,235.6153846153846,1,2.5,670.061320754717,110.5,40,89,191.6477987421384,5,1,153.5,1,110,3.352941176470588,609.6833333333333,1,1,5
CORDOBA,Punilla,San Roque,14091200,318.6145631067961,2.944444444444445,42.97819314641745,2.100952380952381,39.58802816901409,6.0,132.5333333333333,101.4283604135894,18,156.5,40.0,3,334.4837837837838,8.0,83,5.0,136.0,5,15.0,53,9.0,2.0,11.0,18,53,1.0,410.5463576158941,15,23.71428571428572,7.962962962962963,243.4663023679417,227.2777777777778,2,75.44444444444444,258.0949248120301,1,1,1,10,688.6111111111111,430.1797235023042,311,13,1,1,1350.990553306343,322.2,16,88.8,12.5,166.9736842105263,5,14.5,212.25,1,2099.958005249344,402,9,2.5,64,59,381.3481481481481,26,30.33333333333333,1,371.65,32.78974358974359,424.3666666666667,16,2012.8,1,30,3581.173354735152,1,16,7,1,261.0666666666667,34,2.5,1,1,2471.568093385214,28,243.2,1,1,463,301.8493150684931,3,1,1,1,243.1666666666667,41,190.7222222222222,5,1,5058.258426966292,13.5,2,115,73.5,235.6153846153846,1,2.5,670.061320754717,110.5,40,89,191.6477987421384,5,1,153.5,1,110,3.352941176470588,609.6833333333333,1,1,5
CORDOBA,Punilla,Santa María de Punilla,14091210,6.0,2.944444444444445,42.97819314641745,2.100952380952381,39.58802816901409,15.0,132.5333333333333,101.4283604135894,18,156.5,64.0,3,334.4837837837838,141.3720930232558,83,112.2197916666667,164.0,5,142.1295336787565,53,297.0714285714286,82.54901960784314,399.0,18,53,5.37037037037037,410.5463576158941,15,23.71428571428572,7.962962962962963,33.0,227.2777777777778,2,75.44444444444444,4.0,1,1,1,10,688.6111111111111,430.1797235023042,311,13,1,1,1350.990553306343,322.2,16,88.8,12.5,166.9736842105263,5,14.5,212.25,1,2099.958005249344,402,9,2.5,64,59,381.3481481481481,26,30.33333333333333,1,371.65,32.78974358974359,424.3666666666667,16,2012.8,1,30,3581.173354735152,1,16,7,1,261.0666666666667,34,2.5,1,1,2471.568093385214,28,243.2,1,1,463,301.8493150684931,3,1,1,1,243.1666666666667,41,190.7222222222222,5,1,5058.258426966292,13.5,2,115,73.5,235.6153846153846,1,2.5,670.061320754717,110.5,40,89,191.6477987421384,5,1,153.5,1,110,3.352941176470588,609.6833333333333,1,1,5
CORDOBA,Punilla,Tala Huasi,14091220,318.6145631067961,2.944444444444445,42.97819314641745,2.100952380952381,39.58802816901409,66.64220183486239,132.5333333333333,101.4283604135894,18,156.5,2.0,3,334.4837837837838,141.3720930232558,83,112.2197916666667,9.0,5,2.0,53,297.0714285714286,82.54901960784314,425.5693641618497,18,53,2.0,410.5463576158941,15,23.71428571428572,7.962962962962963,243.4663023679417,227.2777777777778,2,75.44444444444444,258.0949248120301,1,1,1,10,688.6111111111111,430.1797235023042,311,13,1,1,1350.990553306343,322.2,16,88.8,12.5,166.9736842105263,5,14.5,212.25,1,2099.958005249344,402,9,2.5,64,59,381.3481481481481,26,30.33333333333333,1,371.65,32.78974358974359,424.3666666666667,16,2012.8,1,30,3581.173354735152,1,16,7,1,261.0666666666667,34,2.5,1,1,2471.568093385214,28,243.2,1,1,463,301.8493150684931,3,1,1,1,243.1666666666667,41,190.7222222222222,5,1,5058.258426966292,13.5,2,115,73.5,235.6153846153846,1,2.5,670.061320754717,110.5,40,89,191.6477987421384,5,1,153.5,1,110,3.352941176470588,609.6833333333333,1,1,5
